id,model_name,user_type,geo,product_business,feature_name,description,primary_category,feature_type,feature_subtype,feature_l3,top_20_50,shap_rank
1748,Boron,All,US,Core-CA,RatioPlaidCategoryExpPaymentOverAllExpL6M,General payment expenses ratio,Cash Flow,Expenses,Transaction Categories,,,219
1749,Boron,All,US,Core-CA,RatioPlaidCategoryExpRestaurantsOverAllExpL6M,Restaurant expenses ratio,Cash Flow,Expenses,Transaction Categories,Dining & Food,,155
1750,Boron,All,US,Core-CA,RatioPlaidCategoryExpServiceOverAllExpL6M,General service expenses ratio,Cash Flow,Expenses,Transaction Categories,Service,,184
1751,Boron,All,US,Core-CA,RatioPlaidCategoryExpSubscriptionOverAllExpL6M,Subscription expenses ratio,Cash Flow,Expenses,Transaction Categories,Subscriptions,,102
1752,Boron,All,US,Core-CA,RatioPlaidCategoryExpSupermarketsOverAllExpL6M,Supermarket expenses ratio,Cash Flow,Expenses,Transaction Categories,"Grocery, convenience",,143
1753,Boron,All,US,Core-CA,RatioPlaidCategoryExpTelecomServicesOverAllExpL6M,Telecom services expenses ratio,Cash Flow,Expenses,Transaction Categories,Telco/Airtime,,151
1754,Boron,All,US,Core-CA,RatioPlaidCategoryExpTransferWithdrawalOverAllExpL6M,Transfer withdrawal expenses ratio,Cash Flow,Expenses,Transaction Categories,,,161
1755,Boron,All,US,Core-CA,RatioPlaidCategoryIncDepositTransferOverAllIncL6M,Deposit transfer income ratio,Cash Flow,Expenses,Transaction Categories,,,135
1756,Boron,All,US,Core-CA,RatioPlaidCategoryIncFinancialServiceOverAllIncL6M,Financial service income ratio,Cash Flow,Expenses,Transaction Categories,Financial Services,,229
1757,Boron,All,US,Core-CA,RatioPlaidCategoryIncLoansMortgagesOverAllIncL6M,Loan and mortgage income ratio,Cash Flow,Income,Loan Proceeds,,,71
1758,Boron,All,US,Core-CA,RatioPlaidCategoryIncPayrollOverAllIncL6M,Payroll income ratio over total income,Cash Flow,Income,Salary & Payroll,,,51
1759,Boron,All,US,Core-CA,RatioPlaidCategoryIncRestaurantsOverAllIncL6M,Restaurant income ratio,Cash Flow,Expenses,Transaction Categories,Dining & Food,,150
1760,Boron,All,US,Core-CA,RatioSubCollectionStripeStatusCardDeclined,Current subscription card decline rate,Cash Flow,Credit/Loan History,Delinquency Indicators,Debit failure,,200
1761,Boron,All,US,Core-CA,RatioSubCollectionStripeStatusCardDeclinedAllSub,All subscription card decline rate,Cash Flow,Credit/Loan History,"Collections, Recoveries, Repayments",,,86
1762,Boron,All,US,Core-CA,RatioSubCollectionStripeStatusSucceeded,Current subscription Stripe collection success rate,Cash Flow,Credit/Loan History,"Collections, Recoveries, Repayments",,,84
1763,Boron,All,US,Core-CA,RatioSubCollectionStripeStatusSucceededAllSub,All subscription Stripe collection success rate,Cash Flow,Credit/Loan History,"Collections, Recoveries, Repayments",,,32
1764,Boron,All,US,Core-CA,RatioSumAtmWithdrawalsToExpExclTrans,ATM withdrawal to expense ratio,Cash Flow,Expenses,Transfers & Withdrawals,ATM Withdrawals,,112
1765,Boron,All,US,Core-CA,RatioTransOfExpL30D,Transfer expense ratio 30 days,Cash Flow,Expenses,Transfers & Withdrawals,,,26
1766,Boron,All,US,Core-CA,RelDiffAvgBalPrev1MToPrev2M,Average balance change month-over-month,Cash Flow,Balances,,,,92
1767,Boron,All,US,Core-CA,RelDiffAvgBalPrev1WTo4WBefore,Average balance change from 1 week to 4 weeks prior,Cash Flow,Balances,,,,66
1768,Boron,All,US,Core-CA,RelDiffAvgBalPrev1WToPrev2W,Average balance change week-over-week,Cash Flow,Balances,,,,109
1769,Boron,All,US,Core-CA,RelDiffExpAmtPrev1MToPrev2M,Expense change month-over-month,Cash Flow,Expenses,Transaction History,,,110
1770,Boron,All,US,Core-CA,RelDiffExpAmtPrev1WToPrev2W,Expense change week-over-week,Cash Flow,Expenses,Transaction History,,,96
1771,Boron,All,US,Core-CA,RelDiffExpAmtPrev1WToPrev4W,Expense change from 1 week to 4 weeks prior,Cash Flow,Expenses,Transaction History,,,79
1772,Boron,All,US,Core-CA,RelDiffPckAmountprev1ToAvg3PckBefore,Paycheck amount change relative to 3-paycheck average,Cash Flow,Income,Income and Credits,,top20,12
1773,Boron,All,US,Core-CA,RelDiffPckAmountPrev1ToPrev2Pck,Paycheck amount change between consecutive paychecks,Cash Flow,Income,Income and Credits,,,22
1774,Boron,All,US,Core-CA,StripeCardExpireInDays,Days until card expiration,Platform Data,Derived Features,,,,65
1775,Boron,All,US,Core-CA,StripeCardExpireInMonths,Months until card expiration,Cash Flow,Ratios,,,,215
1776,Boron,All,US,Core-CA,SumAdvAmountL30D,Sum of advances in 30 days,Cash Flow,Credit/Loan History,,,top20,5
1777,Boron,All,US,Core-CA,SumDaysMovedRepaidDatePastCA,Total days repayment dates moved,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,,46
1778,Boron,All,US,Core-CA,SumDaysMovedRepaidDatePastCAPerCA,Average days repayment dates moved per CA,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",,top20,11
1779,Boron,All,US,Core-CA,SumExpAmtL1W,Last week total expenses,Cash Flow,Expenses,Transaction History,,,61
1780,Boron,All,US,Core-CA,SumLoansPaymentsL90D,Loan payments in 90 days,Cash Flow,Credit/Loan History,Debt Obligations,,,164
1781,Boron,All,US,Core-CA,SumNegTransactionAmountLast2PaycheckDate,Negative transactions sum last 2 paychecks,Cash Flow,Income,Salary & Payroll,Negative transactions,,76
1782,Boron,All,US,Core-CA,SumTotalAssets,Total asset value,Cash Flow,Balances,Assets,,,57
1783,Boron,All,US,Core-CA,SumTotalCash,Total cash balance,Cash Flow,Balances,Assets,,,47
1784,Boron,All,US,Core-CA,SumTransactionAmountLast1PaycheckDate,Transaction sum last paycheck,Cash Flow,Income,Salary & Payroll,,,35
1785,Boron,All,US,Core-CA,SumTransactionAmountLast4PaycheckDate,Transaction sum last 4 paychecks,Cash Flow,Income,Salary & Payroll,,,170
1786,Boron,All,US,Core-CA,SumTransactionAmountLast5PaycheckDate,Transaction sum last 5 paychecks,Cash Flow,Income,Salary & Payroll,,,175
1787,Boron,All,US,Core-CA,SumUtilityTrxnL30D,Utility payments 30 days,Cash Flow,Expenses,Transaction Categories,Utilities,,130
1788,Boron,All,US,Core-CA,SumUtilityTrxnL90D,Utility payments 90 days,Cash Flow,Expenses,Transaction Categories,Utilities,,225
1789,Boron,All,US,Core-CA,TotalHistoryInDays,Total account history length,Cash Flow,Credit/Loan History,Account Info,Account Age/ Length,,44
1790,Horizontal,All,US,Horizontal,paycheck_fd_day_of_week_comparison_simple_seq,Calculates the similarity between two sequences representing the % of paychecks that fell on day of week 0–6 and % of forecasted dates that fell on day of week 0–6,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1791,Horizontal,All,US,Horizontal,ErrorRatio,ErrorRatio = (ErrorRate²) / (NumMatches²),Platform Data,Derived Features,,,top 15,top 15
1792,Horizontal,All,US,Horizontal,ArchetypeKey,Archetype associated with the account,Platform Data,Derived Features,,,top 15,top 15
1793,Horizontal,All,US,Horizontal,candidate_employer_1_num_trans,Number of paychecks associated with the most common employer in the candidate’s matched paychecks,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1794,Horizontal,All,US,Horizontal,dtw_between_dateslist_and_trans_dates_day_of_week,Calculates Dynamic Time Warping (DTW) similarity score between the candidate’s forecasted dates' day of week,Platform Data,Derived Features,,,top 15,top 15
1795,Horizontal,All,US,Horizontal,InstName,Bank institution associated with the account (only top 50),Platform Data,Derived Features,,,top 15,top 15
1796,Horizontal,All,US,Horizontal,upid_employer_1_num_trans,Number of paychecks associated with the most common employer across all candidates found in the candidate's matched paychecks,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1797,Horizontal,All,US,Horizontal,pct_of_preds_candidate_day_of_week_matches_successful_fd_last_3_mo,"Of all correct historical BF predictions made for the user in the last 3 months, what % of their forecasted dates’ day of week match the candidate’s first forecasted date's day of week",Platform Data,Derived Features,,,top 15,top 15
1798,Horizontal,All,US,Horizontal,PaycheckDollarAmount,Mean paycheck amount of candidate’s matched paychecks,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1799,Horizontal,All,US,Horizontal,num_days_til_fd,Number of days until the candidate’s first forecasted date (FD1),Platform Data,Derived Features,,,top 15,top 15
1800,Horizontal,All,US,Horizontal,mean_interval,Mean number of days between candidate’s matched paychecks,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1801,Horizontal,All,US,Horizontal,paycheck_fd_day_of_week_comparison_hamming_positive_alignment,Uses Hamming positive alignment to calculate similarity between sequences representing % of paychecks and % of forecast dates falling on day of week 0–6,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1802,Horizontal,All,US,Horizontal,paycheck_fd_day_of_month_comparison_simple_seq,Calculates similarity between sequences representing % of paychecks falling on day of month 0–30 and % of forecasted dates falling on day of month 0–30,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1803,Horizontal,All,US,Horizontal,std_candidate_trans_amt,Standard deviation of the candidate’s matched paycheck amounts,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1804,Horizontal,All,US,Horizontal,paycheck_fd_day_of_month_comparison_hamming_positive_alignment,Uses Hamming positive alignment to calculate similarity between sequences representing % of paychecks falling on day of month 0–30 and % of forecasted dates falling on day of month 0–30,Platform Data,Derived Features,Salary & Payroll,,top 15,top 15
1805,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.all.ato.24_hrs,Total amount of loans in the last 24 hours,Bureau,Credit/Loan History,Loan Counts,,,
1806,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.all.ato.7_days,Total amount of loans in the last 7 days,Bureau,Credit/Loan History,Loan Counts,,,
1807,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.c3.dd.24_hrs,Number of days with one or more Online Installment loans in the last 24 hours,Bureau,Credit/Loan History,Inquiries,,,
1808,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.c3.inq.2_yrs,Total number of Online Installment inquiries in the last 2 years,Bureau,Credit/Loan History,Inquiries,,,
1809,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.c3.inq.3_yrs,Total number of Online Installment inquiries in the last 3 years,Bureau,Credit/Loan History,Inquiries,,,
1810,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.c3.nto.24_hrs,Number of Online Installment loans in the last 24 hours,Bureau,Credit/Loan History,Loan Counts,Installment loans,,
1811,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.c3.nto.7_days,Number of Online Installment loans in the last 7 days,Bureau,Credit/Loan History,Loan Counts,Installment loans,,
1812,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.c5.inq.180_days,Total number of Rent to Own Credit inquiries in the last 180 days,Bureau,Credit/Loan History,Inquiries,Rent to Own,,
1813,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.c5.inq.3_yrs,Total number of Rent to Own Credit inquiries in the last 3 years,Bureau,Credit/Loan History,Inquiries,Rent to Own,,
1814,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.1_yr,Total number of non-traditional inquiries clusters in the last 1 year,Bureau,Credit/Loan History,Inquiries,,,
1815,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.15_days,Total number of non-traditional inquiries clusters in the last 15 days,Bureau,Credit/Loan History,Inquiries,,,
1816,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.180_days,Total number of non-traditional inquiries clusters in the last 180 days,Bureau,Credit/Loan History,Inquiries,,,
1817,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.2_yrs,Total number of non-traditional inquiries clusters in the last 2 years,Bureau,Credit/Loan History,Inquiries,,,
1818,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.3_yrs,Total number of non-traditional inquiries clusters in the last 3 years,Bureau,Credit/Loan History,Inquiries,,,
1819,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.30_days,Total number of non-traditional inquiries clusters in the last 30 days,Bureau,Credit/Loan History,Inquiries,,,
1820,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.60_days,Total number of non-traditional inquiries clusters in the last 60 days,Bureau,Credit/Loan History,Inquiries,,,
1821,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.7_days,Total number of non-traditional inquiries clusters in the last 7 days,Bureau,Credit/Loan History,Inquiries,,,
1822,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.clu.90_days,Total number of non-traditional inquiries clusters in the last 90 days,Bureau,Credit/Loan History,Inquiries,,,
1823,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.inq.2_yrs,Total number of non-traditional inquiries seen in the last 2 years,Bureau,Credit/Loan History,Inquiries,,,
1824,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.ca.inq.3_yrs,Total number of non-traditional inquiries seen in the last 3 years,Bureau,Credit/Loan History,Inquiries,,,
1825,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.debt_ratio,Percentage of loans outstanding (debt ratio),Bureau,Credit/Loan History,,,,
1826,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all0100,Total number of trades excluding collections including indeterminates,Bureau,Credit/Loan History,Tradeline analysis,,,
1827,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all0200,Total number of trades including collections,Bureau,Credit/Loan History,Tradeline analysis,,,
1828,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all0317,Total number of trades reported in the last 12 months excluding collections,Bureau,Credit/Loan History,Tradeline analysis,,,
1829,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all0700,Total number of closed trades excluding collections,Bureau,Credit/Loan History,Tradeline analysis,,,
1830,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all1380,Total number of trades never delinquent or derogatory occurred in the last 24 months,Bureau,Credit/Loan History,Tradeline analysis,,,
1831,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2000,Total number of open trades presently satisfactory reported in the last 6 months,Bureau,Credit/Loan History,Tradeline analysis,,,
1832,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2001,Total number of trades presently satisfactory that were ever 30 or more days delinquent or derogatory including collections,Bureau,Credit/Loan History,Delinquency Indicators,,,
1833,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2002,Total number of trades presently satisfactory that were ever 30 or more days delinquent or derogatory reported in the last 6 months including collections,Bureau,Credit/Loan History,Delinquency Indicators,,,
1834,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2357,Total number of trades ever 60 or more days delinquent or derogatory occurred in the last 12 months including collections,Bureau,Credit/Loan History,Delinquency Indicators,,,
1835,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2380,Total number of trades ever 90 or more days delinquent or derogatory including collections,Bureau,Credit/Loan History,Delinquency Indicators,,,
1836,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2427,Total number of trades opened in the last 12 months ever 30 or more days delinquent or derogatory excluding collections,Bureau,Credit/Loan History,Delinquency Indicators,,,
1837,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2428,Total number of trades opened in the last 24 months ever 30 or more days delinquent or derogatory excluding collections,Bureau,Credit/Loan History,Delinquency Indicators,,,
1838,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all2707,Total number of trades with derogatory occurred in the last 12 months including collections,Bureau,Credit/Loan History,Tradeline analysis,,,
1839,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all7340,Percentage of trades including collections that are ever 30 or more days delinquent or derogatory,Bureau,Credit/Loan History,Delinquency Indicators,,,
1840,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.all8325,Average number of months since ever 90 or more days delinquent or derogatory trades were opened including collections and indeterminates,Bureau,Credit/Loan History,Delinquency Indicators,,,
1841,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.bcc5421,Credit amount on the most recently opened open revolving bankcard trade with credit amount > $0,Bureau,Credit/Loan History,Credit Utilization,,,
1842,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.bcc5620,Total available credit amount on open revolving bankcard trades reported in the last 6 months,Bureau,Credit/Loan History,Credit Utilization,,,
1843,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.bcc7117,Overall balance to credit amount ratio on open revolving bankcard trades opened in the last 12 months with credit amount > $0,Bureau,Credit/Loan History,Credit Utilization,,,
1844,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.brc0300,Total number of credit card trades,Bureau,Credit/Loan History,Tradeline analysis,,,
1845,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.brc0416,Total number of open credit card trades reported in the last 6 months,Bureau,Credit/Loan History,Tradeline analysis,,,
1846,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.brc5620,Total available credit amount on open credit card trades reported in the last 6 months,Bureau,Credit/Loan History,Credit Utilization,,,
1847,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.col2758,Total number of collections that were placed with the collector in the last 24 months,Bureau,Credit/Loan History,Collections,,,
1848,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.col5060,Total balance on collections,Bureau,Credit/Loan History,Collections,Balance,,
1849,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.iqt9410,Total number of inquiries,Bureau,Credit/Loan History,Inquiries,,,
1850,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.iqt9420,Total number of inquiries (no deduplication),Bureau,Credit/Loan History,Inquiries,,,
1851,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.rev0416,Total number of open revolving trades reported in the last 6 months,Bureau,Credit/Loan History,Tradeline analysis,,,
1852,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.rev1300,Total number of revolving trades never delinquent or derogatory,Bureau,Credit/Loan History,Tradeline analysis,,,
1853,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.rev1360,Total number of revolving trades never delinquent or derogatory occurred in the last 6 months,Bureau,Credit/Loan History,Tradeline analysis,,,
1854,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.rev5627,Total available credit limit on open revolving trades reported in the last 6 months,Bureau,Credit/Loan History,Credit Utilization,,,
1855,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.rtr0300,Total number of revolving retail trades,Bureau,Credit/Loan History,Tradeline analysis,,,
1856,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.tbca2301,"Average of average balance to credit amount ratio over the last 6 months of open, or closed with a balance > $0 bankcard revolving and charge trades, excluding derogatory trades, reported in the last 3 months",Bureau,Credit/Loan History,Credit Utilization,,,
1857,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.tbcc4355,"Maximum month to month total balance to credit amount ratio increase over the last 24 months of open, or closed with a balance > $0 revolving bankcard trades, excluding derogatory trades, reported in the last 3 months",Bureau,Credit/Loan History,Credit Utilization,,,
1858,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.tcol3593,"Number of months since maximum monthly total balance over the last 12 months of utility collections, reported in the last 3 months",Bureau,Credit/Loan History,,,,
1859,Taurus_V2_Git_Experian features,All,US,Core-Thrive,caa.exp.trtr2261,"Sum of differences between average balance in the month 0 to month 6 and average balance in the month 7 to month 12 of open, or closed with a balance > $0 revolving retail trades, excluding derogatory trades, reported in the last 3 months",Bureau,Credit/Loan History,Credit Utilization,,,
1860,Taurus_V2_Git_Experian features,All,US,Core-Thrive,mean_caa.ca.clu,Mean value of all 10 of the CAA non-traditional inquiries attributes,Bureau,Credit/Loan History,Inquiries,,,
1861,Taurus_V2_Git_Experian features,All,US,Core-Thrive,non_traditional_inq_slope,Slope of all 10 of the CAA non-traditional inquiries attributes overtime,Bureau,Credit/Loan History,Inquiries,,,
1862,Taurus_V2_Git_Experian features,All,US,Core-Thrive,pct_of_non_traditional_inq_last_1mo,% of non-traditional inquiries that occurred in the last 1 month,Bureau,Credit/Loan History,Inquiries,,top 15,5
1863,Taurus_V2_Git_Experian features,All,US,Core-Thrive,pct_of_non_traditional_inq_last_1wk,% of non-traditional inquiries that occured in the last 1 week,Bureau,Credit/Loan History,Inquiries,,,
1864,Taurus_V2_Git_Experian features,All,US,Core-Thrive,pct_of_non_traditional_inq_last_2wk,% of non-traditional inquiries that occured in the last 2 weeks,Bureau,Credit/Loan History,Inquiries,,top 15,15
1865,Taurus_V2_Git_Experian features,All,US,Core-Thrive,ratio_of_30dq_rev_bal_to_income,Ratio of total balance on revolving trades presently 30 days delinquent reported in the last 6 months to average monthly income,Cash Flow,Ratios,,,,
1866,Taurus_V2_Git_Experian features,All,US,Core-Thrive,ratio_of_collections_bal_to_income,Ratio of total balance in collections to average monthly income,Cash Flow,Ratios,,,,
1867,Taurus_V2_Git_Experian features,All,US,Core-Thrive,ratio_of_plaid_cc_pymt_to_credit_amt,Ratio of CC payment amount in the last 30 days to total credit amount on open revolving bankcard trades reported in the last 6 months,Cash Flow,Ratios,,,top 15,10
1868,Taurus_V2_Git_Experian features,All,US,Core-Thrive,ratio_of_total_credit_amt_to_income,Ratio of total credit amount on open revolving bankcard trades reported in the last 6 months to average monthly income,Cash Flow,Ratios,,,,
1869,Taurus_V2_Git_Experian features,All,US,Core-Thrive,ratio_of_total_credit_limit_to_income,Ratio of total available credit limit on open revolving bankcard trades reported in the last 6 months to average monthly income,Cash Flow,Ratios,,,,
1870,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,accountage,Number of days since a user began their Empower subscription,Platform Data,User Engagement,Account Info,,,
1871,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,avgbalprimarychecking,Average balance of primary checking account in the last 90 days,Cash Flow,Balances,,,,
1872,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,avgmthlyspendl1y,Average spend per month over the last year on a user's primary checking account,Cash Flow,Expenses,,,,
1873,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,avgpck,"Average paycheck amount (if BruteForce, value is BF forecast paycheck amount; if not BruteForce, ie variable or minimal income, value is calculated average monthly paycheck amount)",Cash Flow,Income,,,,
1874,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,coefofvaravgnbtransmthlyl90d,Average coefficient of variation of the negative balance transactions grouped by month in the last 90 days,Cash Flow,Ratios,Overdraft / Negative Balance,,top 15,12
1875,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,coefofvaravgnbtranswklyl90d,Average coefficient of variation of the negative balance transactions grouped by week in the last 90 days,Cash Flow,Ratios,Overdraft / Negative Balance,,top 15,14
1876,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,coefofvarball15d,Coefficient of variation of the bank account balance in the last 15 days,Cash Flow,Balances,,,,
1877,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,coefofvarexpamtmthlyl90d,Coefficient of variation of the bank account expenses grouped by month in the last 90 days,Cash Flow,Expenses,,,,
1878,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countachl1adv,Number of ACH transactions for the last cash advance,Cash Flow,Income,,,,
1879,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countconnectedacctswithnegbals,Number of connected bank accounts with a negative balance,Cash Flow,Balances,Overdraft / Negative Balance,,,
1880,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countdaysbtwnlastrepayandduedate,Number of days difference between last advance actual repay date and scheduled due date,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",Repayment Metrics,,
1881,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countdayssincelastadv,Number of days since last cash advance,Loan Activity,Credit/Loan History,,,,
1882,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countdayssincelastcarepay,Number of days between actual repay date of the last advance and now,Loan Activity,Credit/Loan History,"Collections, Recoveries, Repayments",Repayment Metrics,top 15,9
1883,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countnegbalallacctl90d,Number of days account balance is negative across all connected accounts during last 90 days,Cash Flow,Balances,,,,
1884,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countr01l2adv,Count R01 (NSF) codes for the last 2 cash advances,Loan Activity,Credit/Loan History,,,,
1885,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countr01l3adv,Count R01 (NSF) codes for the last 3 cash advances,Loan Activity,Credit/Loan History,,,,
1886,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countr01l5adv,Count R01 (NSF) codes for the last 5 cash advances,Loan Activity,Credit/Loan History,,,,
1887,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,counttnal1adv,Count Nal codes for the last 1 cash advance,Loan Activity,Credit/Loan History,,,,
1888,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,countwindowsover50l180d,Number of 3 day segments where account balance of a user's primary checking account is over $50 in the last 180 days,Cash Flow,Balances,Balance Cushion,,,
1889,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,indicatorcleo,has any TXs in the L90D with CLEO and p2p in the TX description,Cash Flow,Expenses,,,top 15,10
1890,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,maxdpd,Max number of days past due over previous cash advances,Loan Activity,Credit/Loan History,Delinquency Indicators,,,
1891,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,maxdpdl2adv,Maximum days past due value on the last 2 cash advances,Loan Activity,Credit/Loan History,Delinquency Indicators,,,
1892,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,maxdpdl4adv,Maximum days past due value on the last 4 cash advances,Loan Activity,Credit/Loan History,Delinquency Indicators,,,
1893,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,maxdpdl5adv,Maximum days past due value on the last 5 cash advances,Loan Activity,Credit/Loan History,Delinquency Indicators,,,
1894,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,meandpdl4adv,Average/Mean number of days past due over the last up to 4 cash advances,Loan Activity,Credit/Loan History,Delinquency Indicators,,,
1895,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,meandpdl5adv,Average/Mean number of days past due over the last up to 5 cash advances,Loan Activity,Credit/Loan History,Delinquency Indicators,,,
1896,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,normamountl1advavg,Average normalized cash advance amount for the last cash advance,Loan Activity,Credit/Loan History,,,top 15,1
1897,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,normamountl2advavg,Average normalized cash advance amount for the last 2 cash advances,Loan Activity,Credit/Loan History,,,top 15,2
1898,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,normdefaultrate,Normalized historical institution default rate,Loan Activity,Credit/Loan History,Delinquency Indicators,,top 15,8
1899,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,outstandingcompetitorball90d,Outstanding balance on competitor products in the last 90 days,Cash Flow,Credit/Loan History,Competitor / Empower Advances,,top 15,14
1900,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,pckacctcomputedanalysisbal,Current balance of paycheck account based on Empower's computation logic,Cash Flow,Balances,,,,
1901,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,pckacctcurrbal,Current balance of paycheck account,Cash Flow,Balances,,,,
1902,Taurus_V2_Git_Plaid features,All,US,Core-Thrive,plaidcategoryexpbankfees,Sum of negative TXs in last 30 days with the bank fees plaid category,Cash Flow,Expenses,Transaction Categories,Bank Fees/ Late Fees,,
